Date,Open,High,Low,Close,Volume
2021-03-30,10013.10566148498,10014.688816443439,9998.343649923869,10004.80386011684,2779472
2021-03-31,10004.250248848974,10012.608543502958,9989.20903010837,10003.58967150405,4613983
2021-04-01,9997.90687883426,10011.284692805993,9990.571309598507,10004.747782377552,2301288
2021-04-02,10009.45742743489,10016.265517400334,9991.664755669384,10005.539445071514,2916037
2021-04-05,10012.028791897332,10013.933690131826,9994.9092303869,10006.163564888566,4149783
2021-04-06,10003.127143939182,10021.004985519961,9993.709228285668,10006.791910397831,3397466
2021-04-07,10013.923248764959,10017.611571667756,10001.089294255871,10006.779663624984,4139987
2021-04-08,10014.005274348814,10016.810811058578,9997.534518834591,10005.882409253498,3326168
2021-04-09,10001.496303559248,10014.507460420462,9997.82118256412,10005.958213811691,4908673
2021-04-12,10014.951481554484,10010.800945619956,9993.924598880652,10005.28105210018,2934984
2021-04-13,9999.070402394571,10011.573609487326,9997.69659409889,10006.256171833596,2338971
2021-04-14,10000.149427820144,10015.342465893626,9999.624046635658,10006.109114452094,3757436
2021-04-15,9998.968114040063,10011.129271036274,9994.318946501166,10005.283617255302,2096613
2021-04-16,10012.842025613805,10016.03070096905,9991.818392206958,10004.962231413649,1092115
2021-04-19,10008.461013914424,10019.184892924322,9996.553927923325,10005.375162867926,3037701
2021-04-20,9997.853523979566,10018.640586480307,9998.488751164135,10004.81143831512,4617760
2021-04-21,10002.795686286921,10015.579672020876,9997.022335946425,10003.989217919554,1482870
2021-04-22,10006.538865632443,10011.345223445776,9996.858072079352,10004.232905131046,2118976
2021-04-23,9996.147153401942,10018.107840015744,9996.478895772208,10004.477871702155,4769541
2021-04-26,10011.61925589493,10017.831862879915,9992.54297782172,10003.970928526784,1363308
2021-04-27,10009.571960929998,10010.466426070696,9992.490435375788,10003.499890221166,4369185
2021-04-28,10003.836075630055,10016.10620101623,9991.771141542853,10003.731940158523,2797038
2021-04-29,10011.62638812221,10010.149051306298,9993.658835971712,10002.283855817026,3238926
2021-04-30,9999.231611628153,10013.90279516618,9987.63641552385,10000.87639204265,3990316
2021-05-03,10009.840154202127,10015.130326820434,9993.11707120984,10000.157947821397,1015385
2021-05-04,10003.302900645758,10005.24476072298,9990.254093194504,9999.944500669686,4941496
2021-05-05,10002.948833700362,10014.229066893193,9987.24602101987,10000.255408235284,4997581
2021-05-06,9995.04986235815,10012.957069788219,9994.929177974907,10001.730764452233,4045881
2021-05-07,10010.226979241528,10017.322250267083,9996.489792938028,10002.588424075435,2608885
2021-05-10,10000.978279303883,10012.078580720736,9988.591645868592,10002.428485545472,3605822
2021-05-11,9995.654137453217,10015.883348643281,9993.980172709977,10002.409469337568,1117369
2021-05-12,9991.659090372446,10007.030880658913,9989.56823872384,10001.40693997293,1744990
2021-05-13,10002.583540509706,10009.741217337722,9996.1349407943,10001.388426836938,4719127
2021-05-14,10001.647760640473,10006.769933575531,9989.199299313925,10001.099768198019,3186554
2021-05-17,10005.80955920574,10016.175918093148,9993.261473642886,10001.422486758356,3741214
2021-05-18,10008.40041687516,10013.764994887522,9995.037847278929,10000.595255814804,3350876
2021-05-19,9992.702734021907,10014.640076541506,9990.016474713564,10001.114602329046,3837097
2021-05-20,10007.277271048855,10017.026993556387,9995.239303081316,10002.647341242047,4974879
2021-05-21,9996.286819975543,10008.38961595479,9993.670508673073,10002.538581093591,4373328
2021-05-24,10010.103833878833,10011.796268740824,9997.134484692826,10002.94029281569,3801549
2021-05-25,10010.011707084635,10009.340785697841,9997.158804296452,10003.630436807402,4619047
2021-05-26,10004.045091435228,10010.337147351016,9995.249443980558,10003.229216335516,4795711
2021-05-27,10007.658164789793,10010.746966587703,9997.555713811726,10003.453308817327,3231737
2021-05-28,9999.752903481782,10013.156973328583,9989.357638571244,10003.465901218107,3867695
2021-05-31,10002.986935295312,10011.249198991192,9998.503106884817,10003.563577316656,3765847
2021-06-01,10009.22330548701,10008.800348600978,9992.951965344157,10002.7905675328,2748076
2021-06-02,10002.000381650525,10009.489988598001,9996.582603125735,10002.81507770706,2152702
2021-06-03,10000.469041304814,10009.785831633826,9995.236285103525,10003.313075998305,4881461
2021-06-04,10004.648468551106,10019.494987585223,9990.503624007917,10004.7642196061,2650522
2021-06-07,10012.28847548093,10018.31641550137,9999.106544899445,10005.723490432185,2214488
2021-06-08,10004.580833837115,10022.554287542393,9993.218349692514,10007.876672889697,2047738
2021-06-09,10000.584557189522,10016.506730191888,10000.051381556914,10007.109325326808,2866015
2021-06-10,10012.221926370145,10015.765330780156,9995.565984878862,10007.98164596353,3023027
2021-06-11,10014.68455222343,10021.14791994136,9997.698215320295,10008.164987969269,4776849
2021-06-14,10002.367540472957,10018.617330082898,9996.510003626518,10010.354790902486,2167213
2021-06-15,10004.343974872249,10017.540326354183,9999.006560062098,10009.54649261713,1907153
2021-06-16,10001.54621057017,10016.03183069703,9998.361178583387,10008.70677077495,3714660
2021-06-17,10005.066206361149,10014.404167911747,10001.15279812582,10008.107378129505,2074969
2021-06-18,10004.990501983304,10013.548113015364,9999.32118878468,10005.983482405196,2630344
2021-06-21,10010.434254122782,10014.010924868253,9991.29283587236,10005.457727383515,4000827
2021-06-22,10007.721546419596,10016.43853680342,9996.420212733461,10004.698594721962,2923298
2021-06-23,10007.267559858006,10010.474636930632,9996.12816595881,10004.848988508438,4625279
2021-06-24,10002.238243416408,10012.295813880868,9992.59250789993,10005.190744484215,2713043
2021-06-25,10013.895866385126,10020.157151726347,9998.678680499203,10007.06691532343,1521397
2021-06-28,10007.44308250958,10014.486558397455,9993.496714695228,10008.017339161617,1792425
2021-06-29,10017.022534266258,10015.86688697118,9995.061157815966,10007.440435505954,4110997
2021-06-30,10009.22486360052,10020.188610053186,9995.567728408872,10006.542020834606,2142226
2021-07-01,9999.559234837403,10013.583193117547,9993.224988400665,10007.033940006113,4904413
2021-07-02,10009.2372580406,10011.541075155274,10000.217647715597,10005.713706799092,2566772
2021-07-05,10004.04724587358,10017.390545515747,9999.974538643055,10007.545165564947,4001179
2021-07-06,10012.45114961939,10016.748800798452,9999.074242343459,10008.724605685667,1052066
2021-07-07,9999.64825299681,10018.889513678401,10000.985644638848,10008.255430033563,3471146
2021-07-08,10000.03992424799,10019.580344409307,9994.10324363145,10006.542295504472,2877950
2021-07-09,10015.010913056754,10014.267652760165,9993.704087568101,10007.896167878638,2064714
2021-07-12,10002.325219173856,10018.588618878928,9998.543926834076,10007.781628033385,3215710
2021-07-13,10015.760266850217,10019.074531949256,10000.59811834424,10009.019444345358,1258480
2021-07-14,10003.010538455652,10013.865804546696,9992.809509365188,10007.425016686564,3534895
2021-07-15,10009.683279864785,10018.0656265189,9997.377117335334,10006.82564166361,2319910
2021-07-16,10010.713896833524,10014.567289541936,9996.940401358836,10006.830885363328,2126998
2021-07-19,10007.130961019993,10016.756209142533,9998.361367233674,10006.877865957093,4856786
2021-07-20,10002.534014019548,10012.250523728384,9992.332315755491,10006.427800485613,4752331
2021-07-21,10001.303537945383,10016.646490990097,9996.361095585142,10007.050650417961,2011214
2021-07-22,9996.646817079827,10014.047664669006,9993.361284116761,10005.983029988578,3126238
2021-07-23,10001.919578528372,10019.064462615412,9992.72258332005,10005.840650503558,3222756
2021-07-26,10009.024201945896,10011.530733405243,9997.542455716097,10005.96094613527,2935822
2021-07-27,10015.241481338298,10015.661457718512,9997.138441656125,10006.475384969328,2167900
2021-07-28,10014.611089492679,10016.771314088732,9993.702282103355,10007.186999847418,3573937
2021-07-29,10011.383653286286,10018.312418518572,9997.429804238822,10006.06235775558,3838122
2021-07-30,10010.29719044991,10015.271119335746,9991.588892250325,10004.528243584844,2439641
2021-08-02,10009.105618476262,10017.478043778683,9991.395997180996,10005.805920406741,1003435
2021-08-03,10001.343971570042,10018.90872727524,9994.906130688043,10006.138234418722,2936513
2021-08-04,10013.533648496283,10019.011777618747,9992.973475007646,10005.389747882165,2888339
2021-08-05,10010.355546095803,10015.079654824913,9993.889926737276,10006.940899857687,4305742
2021-08-06,10008.265387111589,10017.43680154562,9993.606178003014,10007.05657449198,3812147
2021-08-09,10000.455661060314,10021.636952460436,9999.285338297477,10008.235871676045,2470851
2021-08-10,10007.244501033583,10023.197901467105,10002.790755565695,10008.303390157454,1712917
2021-08-11,10009.571303506375,10024.259331192774,10001.345375369969,10010.364138082336,3472753
2021-08-12,10019.410751115234,10020.834151551024,10000.381916626939,10012.11947892478,3935973
2021-08-13,10012.803479180056,10018.822179948487,10002.367010918493,10011.870514776301,3936598
2021-08-16,10010.450096706661,10022.73601110132,10000.35245421865,10012.842085727254,4571770
2021-08-17,10023.023468247053,10025.9038761952,10004.917637382152,10013.48746167684,1292441
2021-08-18,10007.070505100897,10024.781783941904,10003.508651823331,10014.856093234372,3665330
2021-08-19,10012.342138340033,10023.72297840693,10007.026971725254,10013.891169773793,3380618
2021-08-20,10005.41771473722,10027.959525444609,10002.083526867342,10014.57722123379,3657179
2021-08-23,10020.433728135979,10024.249683511312,10005.17868603251,10015.63564572064,2451511
2021-08-24,10022.238437278202,10027.474852982334,10006.836262348752,10013.876906234218,3700993
2021-08-25,10008.294394312561,10021.76169573107,10004.774535986573,10012.693647721551,1008314
2021-08-26,10017.821249079774,10018.936746600575,9998.168328457974,10010.654415543791,1618119
2021-08-27,10006.229373318585,10019.924907821343,10000.55899635273,10010.385008709347,4515530
2021-08-30,10019.31795419802,10023.72702055189,10003.942236561212,10011.102550965143,3919697
2021-08-31,10017.684146089174,10018.864928295878,9997.932196113536,10012.604908017238,1641462
2021-09-01,10018.777138334488,10019.64319495638,10000.52775259949,10012.679002797659,3243581
2021-09-02,10004.667749455239,10028.82206659986,9999.736270017831,10014.30761834323,3327089
2021-09-03,10022.183724026496,10019.682433158829,10003.656466431412,10012.927516885014,1544653
2021-09-06,10015.757554287065,10021.90140762497,10001.473131038743,10011.22413444566,1301173
2021-09-07,10007.263608654484,10021.961731413381,9997.189034584911,10011.168586746762,2312457
2021-09-08,10018.140545492879,10021.448896816204,10001.302158793247,10011.552652195702,1393186
2021-09-09,10007.150381415906,10022.967409933377,9999.447168328552,10011.519957447608,2778568
2021-09-10,10016.90759213889,10016.750782605544,10001.930786572613,10009.452515347568,4755490
2021-09-13,10001.615003116294,10019.890017985823,9999.89613062103,10009.363395308055,1340362
2021-09-14,10012.132645356767,10016.78065836002,10001.824427149448,10008.05892580755,3877118
2021-09-15,10009.542567889279,10020.345270952674,10001.668797997612,10008.728598356382,4304299
2021-09-16,10001.025886006386,10015.50743203621,10004.0857624498,10009.095196602477,1765387
2021-09-17,10002.993193381326,10018.864090984545,10002.762666299663,10008.15531681615,3338626
2021-09-20,9997.889530624361,10014.494153452648,9992.868611667045,10007.641449898814,3225844
2021-09-21,10005.957595686214,10014.368667008075,9999.158699425556,10006.582236376924,1762790
2021-09-22,10002.544862494851,10013.706655282887,9994.886450184611,10006.519557279651,2750093
2021-09-23,10009.441849286108,10014.303077398841,9994.083702612155,10007.474699600152,3022327
2021-09-24,10002.43372970799,10019.746083069424,9995.982368961451,10006.488973553816,4536283
2021-09-27,10002.991402299474,10014.850095745944,10000.461575068495,10006.993020069334,2220682
2021-09-28,10011.326626425594,10020.734000269607,9994.181598077601,10006.462762450963,2048870
2021-09-29,9996.632746338268,10020.369154872153,9994.667375517705,10005.6698896187,4112728
2021-09-30,10013.620759162584,10016.275463958116,9993.250353365273,10005.562859258745,1811028
2021-10-01,10011.57289442415,10010.957628162983,9991.830150707756,10004.527616936326,3195337
2021-10-04,10007.330061295508,10012.719450064777,9989.219863954133,10003.97396763098,3895018
2021-10-05,10004.640521140538,10015.753412371872,9992.040456938123,10002.77608973839,3155534
2021-10-06,10012.5868648341,10013.414722158279,9996.324403744402,10004.740814871308,2348818
2021-10-07,9998.482682013851,10010.646250606305,9993.291432854276,10004.776078423278,3626095
2021-10-08,9995.655736159102,10014.644202024569,9998.39194582286,10004.076352915286,1607317
2021-10-11,9999.08053622421,10017.74154134098,9990.316359642804,10004.29033282602,2356948
2021-10-12,10010.069570350333,10017.137268647764,9997.984194662948,10004.17800477633,3100923
2021-10-13,9994.650440511326,10010.7082665781,9995.678606797937,10003.957035176796,2384819
2021-10-14,10006.227338578508,10016.298848020964,9991.413748070578,10004.571201876839,2693675
2021-10-15,10015.237459910713,10012.533752221243,9994.35558580358,10005.328709586887,1974303
2021-10-18,10011.912130316028,10011.980283784798,9995.861853236502,10004.798208439277,4994417
2021-10-19,10004.651303979503,10017.963107931682,9994.488033604881,10004.22239019863,2852566
2021-10-20,9995.220156687214,10011.444028028884,9990.40186456946,10003.94733850148,2016972
2021-10-21,10008.272887624458,10009.277890801925,9993.245373476146,10001.645417336744,1320580
2021-10-22,10002.10979643809,10005.136760182158,9986.433729426422,10000.130226274545,4253507
2021-10-25,9993.79576048318,10015.203790883246,9995.615756232224,10001.49710054199,1649179
2021-10-26,9995.019213951959,10016.068016387582,9990.374083883404,10003.14206825549,3876237
2021-10-27,10011.085568604667,10014.166321566843,9989.417555885388,10002.893032215936,4631047
2021-10-28,10006.853594437753,10015.972246818379,9996.651412650617,10003.46958917899,1778760
2021-10-29,10010.36657531987,10010.30132500778,9994.477374009812,10003.780839333534,3653816
2021-11-01,10014.439298147634,10016.442956087865,10000.204722395352,10006.859720141989,2036658
2021-11-02,10009.414742094392,10016.491488926913,9995.913253763483,10007.979295053425,1480674
2021-11-03,10008.200304497044,10013.789142724514,9997.497899781327,10007.851377461944,2126500
2021-11-04,10005.504385227761,10016.757141873491,9995.542603554259,10006.895837021342,1553620
2021-11-05,10001.628322456909,10019.496787204513,9998.324521031524,10005.289390701086,3490297
2021-11-08,10004.184773554127,10010.893445527461,9998.37539571643,10005.492854336953,4716753
2021-11-09,10010.214096706271,10012.651112726606,9999.321530336569,10004.736503591668,1393056
2021-11-10,10005.352718502374,10010.389659244127,9995.093574530114,10003.31424988207,1089031
2021-11-11,10010.518142796924,10010.049143534485,9992.07023038449,10002.667676997828,4612914
2021-11-12,10000.453729281797,10015.670474513006,9988.00677985424,10001.586128994213,1183024
2021-11-15,10005.415062203661,10012.95396117163,9991.6039961547,10003.273270629286,4428863
2021-11-16,10006.781061448077,10013.817904515634,9994.800947152238,10004.154910386236,2076048
2021-11-17,10005.980880991046,10016.752694169472,9989.615736600977,10004.14693774492,3157098
2021-11-18,10009.679557345518,10012.171803923859,9993.43442987805,10005.626881883809,2547358
2021-11-19,10000.452919558953,10015.576903732457,9991.402598162831,10005.704250191457,1944353
2021-11-22,10005.090241541044,10014.142818131339,9994.567086257406,10004.842965990129,4409413
2021-11-23,9998.450586123565,10017.335196972865,9998.777047319467,10006.366090067399,3750677
2021-11-24,10004.59522666398,10021.900577143588,10001.376733247436,10006.905000111083,2051341
2021-11-25,10005.621095329181,10018.562242897577,9993.606905441917,10005.867753956756,1305218
2021-11-26,10008.721900469582,10014.656072308848,9999.464385298617,10005.677415278673,3462091
2021-11-29,10013.812418077012,10018.077327548028,9996.774045742568,10004.801797025288,4830371
2021-11-30,10005.432018625292,10010.126080927448,9993.094288215485,10003.418997294324,2674251
2021-12-01,10009.217053165386,10009.649811704945,9993.701008964059,10004.345174841856,2823980
2021-12-02,10006.37991267223,10013.299075206969,9995.248759512455,10006.254591482326,3590529
2021-12-03,10007.538104536034,10013.26013946965,9998.19347060501,10004.856023908507,2966849
2021-12-06,9996.837637467872,10015.524800719792,9996.62161909698,10005.418993145197,2721742
2021-12-07,9999.856182192912,10015.919641981489,9993.596408304906,10004.768350576076,4105174
2021-12-08,10001.518287056413,10018.387282364454,9989.583036545971,10004.28122519231,4935132
2021-12-09,10003.138698368202,10013.787371363576,9991.412519891075,10003.688831268071,1673616
2021-12-10,9993.73781540844,10012.837596944648,9988.598802927452,10002.824840498391,1366047
2021-12-13,9995.673844077402,10008.375792224566,9990.251241543194,10002.873362126336,1518790
2021-12-14,9997.578698165751,10007.391527536487,9991.125242321,10002.042412009925,4295453
2021-12-15,10011.743522653725,10012.824468454868,9995.39263514434,10002.312868835705,2676443
2021-12-16,9998.889570868318,10011.64441685874,9990.595774207331,10002.262630726256,4625613
2021-12-17,10001.664503841632,10015.415486629192,9990.789887019791,10002.02368267939,3136491
2021-12-20,9995.038073272115,10007.722914864466,9990.091427312775,10001.116119017348,4564701
2021-12-21,10002.754949108295,10005.78906430795,9990.641489006897,10000.53934768678,1304543
2021-12-22,9996.908403222926,10010.785126591907,9991.008172872713,10001.294738912606,4976173
2021-12-23,9995.935507668999,10009.170441667753,9993.451230829049,10001.79565610023,4112261
2021-12-24,10001.149553424351,10006.314244588819,9990.624973929009,10000.818100855431,2456498
2021-12-27,9991.02754914407,10013.163416029338,9993.941874104075,10000.917433160861,4697925
2021-12-28,9991.822100937217,10007.784750283805,9988.61707631063,10001.668820284232,1518993
2021-12-29,9994.380791185147,10011.082610003188,9993.141645456124,9999.99941500311,4091287
2021-12-30,9991.277202445506,10008.353272697159,9994.693112296596,10000.54277519549,1712932
2021-12-31,9992.04066651916,10006.615111940097,9990.517691172974,9999.880151436546,2527671
2022-01-03,9997.227963091913,10009.24826533433,9988.867675710077,10000.450750105138,1981271
2022-01-04,10005.739204540192,10012.701948710825,9990.31032269926,9999.687490948596,4303269
2022-01-05,9999.323581715316,10006.803544616976,9990.115067528417,9997.88260884793,3229537
2022-01-06,9996.508420929178,10008.762762902159,9985.673354571145,9996.255066410049,4546791
2022-01-07,9992.172927820871,10002.5580143247,9987.833128002587,9996.30315135671,1992206
2022-01-10,10005.197948247087,10009.290588055082,9982.234196957164,9996.562873858431,3238154
2022-01-11,9993.59885805807,10003.027890482392,9981.43210583729,9995.658557233326,1003285
2022-01-12,9988.039005028018,10008.071080990992,9986.273431492382,9996.297149692104,3482933
2022-01-13,9996.97695995219,10005.293445178244,9986.356789689651,9994.635629629835,3657303
2022-01-14,9986.84631770072,10008.860997003303,9982.19822569162,9994.569549831187,2196352
2022-01-17,9990.262996487458,10002.231758811178,9987.991404196593,9993.358533631425,4033361
2022-01-18,9992.85493629798,9998.368349411967,9982.959007463187,9992.706697523623,2704491
2022-01-19,10000.238546688643,9997.945651050451,9984.390862252236,9992.75409619494,4691339
2022-01-20,9991.764614436457,10005.162268439382,9977.68832397863,9991.893682829656,2381688
2022-01-21,9995.554302606059,10001.75648366204,9986.3890970127,9991.509127285426,2102491
2022-01-24,10002.371756874621,10005.26786061299,9981.987271337457,9992.51542009464,3468839
2022-01-25,9984.568310623077,9999.282784225232,9979.53189241445,9991.938528225117,1665979
2022-01-26,9988.268850847573,10001.225057792313,9982.924040461941,9992.774220337182,2252038
2022-01-27,9989.536034994477,9996.945552204637,9985.790483180897,9991.644513482524,1784278
2022-01-28,9990.610881231216,10006.78924090618,9977.449703760161,9992.17431766044,2943508
2022-01-31,9991.836307786409,10005.294565348106,9983.435781967337,9993.615886281097,1507553
2022-02-01,9999.296461832102,10005.476292658563,9980.00237933778,9991.14424178097,1976778
2022-02-02,9994.627999414837,9998.00231059979,9982.981248698425,9990.3473465255,4612117
2022-02-03,9993.082522934496,10002.039054764939,9981.089437801613,9990.924418652681,3470562
2022-02-04,9986.908827623893,10002.506372949563,9981.429878347053,9990.721373266637,3910323
2022-02-07,9997.568326824436,9999.268016142585,9985.34356071999,9991.09251914001,3538076
2022-02-08,9999.589744182993,10003.96962630345,9984.42693041782,9990.488533953294,4798057
2022-02-09,9996.999089391771,10005.046738369769,9977.200398544577,9990.575123740766,4198747
2022-02-10,9980.450748609202,10004.267997682333,9983.021246983308,9990.419446505373,2255802
2022-02-11,9994.315255970701,10003.977898326428,9984.637645852048,9991.587228567034,2281745
2022-02-14,9982.864357039178,9999.616296207585,9981.792534897833,9991.841649410335,1531661
2022-02-15,9987.331396479085,9999.995412493467,9979.491780758784,9992.17925207241,4836369
2022-02-16,9982.957869113245,10006.400978310749,9986.147909920499,9991.767375106288,4690203
2022-02-17,9993.355677941203,9996.382613841573,9980.511689685833,9991.279768882216,2902871
2022-02-18,9994.579008964247,10003.007710426817,9984.65510626599,9990.847210694395,1622215
2022-02-21,9983.531415598092,10003.304124462325,9985.877052328518,9991.241662836774,2811049
2022-02-22,9988.497456016854,10002.047573765452,9985.293238834332,9990.820678355954,1346229
2022-02-23,9990.23518339196,10006.011541673719,9977.768812130766,9991.11045321285,2166572
2022-02-24,9990.566914446714,10001.304648369132,9987.006129175215,9993.185854011495,1563508
2022-02-25,9986.477478724632,10002.45669735286,9988.605465070805,9994.056978714927,3489799
2022-02-28,9992.109910986508,9999.520349212224,9984.35195631133,9993.730955182758,2564547
2022-03-01,9999.95573006109,10004.36015047036,9981.492234385503,9994.932169104923,1531930
2022-03-02,9985.944247022566,10002.13457899425,9986.900009967008,9994.524093731901,1079971
2022-03-03,9984.089569478361,10000.9198362185,9983.268843021464,9992.485969196723,2628420
2022-03-04,9988.573308722527,10004.823600788362,9986.078657560169,9991.477882885807,2475552
2022-03-07,9998.441605197158,10003.961936100055,9980.116305823432,9989.60709096478,2873200
2022-03-08,9992.627030415197,9996.11290820079,9978.479446674368,9989.255577480739,2566049
2022-03-09,9992.84739499338,9997.999085175463,9978.564925322407,9989.273995859929,1397597
2022-03-10,9988.18883298896,10005.236738793357,9982.62616625046,9990.950433172204,3849095
2022-03-11,9993.150576370139,9996.89544515286,9983.122028739337,9991.277360545968,2461350
2022-03-14,9981.260883697714,9996.981865298274,9984.992023827794,9991.05826001716,2341502
2022-03-15,9994.609586526532,9998.515575490404,9983.21968239188,9991.887665598342,2315502
2022-03-16,9997.942269240859,10000.628658630603,9983.681583600604,9989.676530289335,3843929
2022-03-17,9992.16361421434,9996.416867557504,9977.246185400323,9989.912144847443,1185784
2022-03-18,9998.156981910657,10005.363773855837,9976.020267063848,9990.68301004133,2285412
2022-03-21,9993.683884904873,9998.671569068136,9974.503679228883,9989.20442379555,3585313
2022-03-22,9982.759346166831,10000.36335744226,9976.697466845004,9990.348177838758,2199110
2022-03-23,9998.735740391969,9998.153260404306,9979.678752752856,9990.686674246252,1846462
2022-03-24,9981.600263219467,9999.9809888567,9978.262729359913,9990.271386332352,1723879
2022-03-25,9991.583517649413,10002.523304524828,9983.052110171653,9990.904168198458,4988571
2022-03-28,9986.017603532131,10005.686632425803,9981.867156854536,9993.174861056263,4332006
2022-03-29,9983.590859525939,10005.89540813842,9983.800231816922,9993.35672731132,3194621
2022-03-30,9992.045633100173,10004.383859024561,9983.78477449985,9993.60494789762,2619814
2022-03-31,9989.046401151163,10007.189184748018,9980.567821394328,9993.14558699808,2444315
2022-04-01,9992.015752504567,10005.469821101677,9984.476559072644,9992.295742628616,2502718
2022-04-04,9994.670076179851,10005.696559592147,9984.945682328216,9993.12607844516,2189325
2022-04-05,9983.14477606543,9997.826049836056,9978.023576707965,9992.269994619252,3828340
2022-04-06,9984.801626758945,9997.410340478667,9986.77931790796,9992.34156085647,2194737
2022-04-07,9993.036751338714,9998.98837618166,9982.00756042557,9991.863903409705,4543525
2022-04-08,9989.206230298905,10003.978119174586,9978.214875231373,9992.342883235451,3502275
2022-04-11,9997.260015091728,10001.788520229564,9981.572915262557,9992.676545340739,1398825
2022-04-12,9996.759918256836,10002.73814787799,9983.250014542875,9993.714085284997,2755089
2022-04-13,10000.11615614594,10007.049937768437,9985.706627093849,9993.204068886142,2885547
2022-04-14,9996.784050484233,10006.889822432167,9984.501439060205,9992.934193950849,3534511
2022-04-15,9990.554051782869,10006.047182875602,9978.434946077019,9991.955430235066,2071512
2022-04-18,9994.970469422879,9999.64991774014,9980.918955657306,9991.51113697499,2885190
2022-04-19,9987.396060953142,10003.798995595427,9981.741015530466,9991.888437468035,1501477
2022-04-20,9988.771696060245,10000.361757897424,9986.64962894928,9992.64542608468,1897691
2022-04-21,9997.502963958917,9998.629359091246,9986.56297919595,9991.723260760502,1230596
2022-04-22,9991.52125700864,9999.439191254081,9977.956014793737,9992.592866680608,2667906
2022-04-25,9999.916111349781,10002.36958074805,9985.178642866545,9993.948504539414,1799595
2022-04-26,10000.810386916002,10003.661515640435,9983.329808821642,9994.361939442637,3879198
2022-04-27,10003.389982008419,10009.548226965744,9990.441584523322,9996.238735255194,4322857
2022-04-28,10003.797650772916,10001.66385699082,9983.633803198862,9995.464946056092,2716473
2022-04-29,9992.839995763046,10006.569549826729,9979.89462426572,9994.22029135278,2595283
2022-05-02,9988.818907470299,10002.75612024577,9981.684918573903,9992.441571103876,3827503
2022-05-03,9995.581590347247,10001.817068842125,9987.676462191612,9993.937615415365,3742651
2022-05-04,9992.015429540472,10004.520176917047,9983.774765796983,9994.591981071719,2433482
2022-05-05,9996.557879736813,10002.535817098578,9981.872924269763,9994.536396400808,3302823
2022-05-06,9998.928082280005,10005.777184579512,9985.752199661389,9994.816365027129,3622274
2022-05-09,9997.458976349673,10003.029315208381,9979.892498500416,9993.69087597983,1294358
2022-05-10,9993.62768569985,10002.780683250236,9984.649798425875,9996.136627959448,2796870
2022-05-11,9989.603053175397,10002.431679886979,9982.27335995853,9996.265849141422,4400598
2022-05-12,9994.985830705271,10006.842200756748,9985.140190823553,9996.375243936027,4638972
2022-05-13,9989.952893441563,10011.125140892786,9990.788130839877,9997.101010559925,3873798
2022-05-16,10005.383960495337,10006.02159665724,9989.48510268061,9997.582019791662,1526701
2022-05-17,9994.723453030698,10010.135904888168,9990.787954333417,9997.80590381594,2582369
2022-05-18,9990.104624304962,10008.602042909893,9982.927164383327,9997.015429360496,1776041
2022-05-19,9987.995852915747,10011.802446860727,9984.882897044758,9997.486897717632,3986386
2022-05-20,10002.285369939837,10012.578732387099,9987.604938525008,9999.368922214107,2181753
2022-05-23,10003.452388609358,10011.380394849317,9992.704679063945,10000.714342260262,2247752
2022-05-24,9999.119612218528,10013.877833869243,9995.4670811664,10002.307528886902,1390447
2022-05-25,9993.230550987424,10015.780177876311,9989.231802330582,10001.79631321047,1500850
2022-05-26,9998.999286288115,10009.80189623608,9991.065128931421,10000.806708390211,2163473
2022-05-27,9996.905271371379,10008.948868528689,9993.423025948605,10000.680921470112,2106984
2022-05-30,10004.2790591771,10005.844757218752,9989.570426600747,10000.7366463824,4314479
2022-05-31,10003.946422889927,10015.096348642786,9996.427499379488,10001.830837900872,1116908
2022-06-01,9997.430247835107,10013.14818027519,9991.876670729875,10000.138373271157,3343145
2022-06-02,9996.025774675718,10007.712468771619,9991.982353644706,10001.667923590618,4375896
2022-06-03,10011.270635015151,10012.278489503366,9995.030332350945,10001.509915692039,2652595
2022-06-06,10000.163067046014,10010.722851603761,9986.236489846184,10001.083034622092,3602573
2022-06-07,10003.836414962436,10006.258021201922,9992.979956600935,10000.070930246831,1851563
2022-06-08,9991.227132926531,10013.221755845572,9992.112542274532,9998.416073574965,1850712
2022-06-09,9998.951038152116,10006.38620303356,9992.203895420058,9999.239244158927,4947922
2022-06-10,9989.863296523505,10004.984903927021,9986.621950794517,9999.312562126115,2166374
2022-06-13,9998.131703584582,10008.971075021393,9988.767544633656,9998.022601226374,1641142
2022-06-14,10006.007870596664,10009.11618922564,9986.073363056785,9996.72752245431,1237902
2022-06-15,9994.075872014737,10001.716172215492,9991.181646185158,9996.39173775502,3417999
2022-06-16,9988.840679531808,10009.64793566758,9992.716446194576,9998.06075928031,3571802
2022-06-17,9988.420283747333,10008.124086688462,9988.342912430677,9997.801167928947,3160231
2022-06-20,9994.057760174765,10002.330675064579,9983.131472543811,9996.298024975828,2594441
2022-06-21,9989.252780641007,10002.777520681208,9982.199893124667,9996.052281911743,4933374
2022-06-22,9986.24660026856,10006.459301315157,9989.912492666039,9995.779558341996,1310258
2022-06-23,9998.206943978055,10001.046247834185,9982.699040678042,9993.082671699052,1482450
2022-06-24,9992.198837010174,10007.411534119048,9978.896079969743,9993.028376832535,2898238
2022-06-27,9988.58233774178,10005.984844597167,9983.917714758347,9992.797442302326,3613531
